date,cycles,causing_position,causing_episode_id,causing_duration_hours,causing_lock_hours,causing_censored,classification
2026-01-27,0,cycle_067324,cycle_067324,66.58291367472222222222222222,42.58291367472222222222222222,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-01,0,cycle_182454,cycle_182454,77.2051965725,53.2051965725,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-02,0,cycle_182454,cycle_182454,77.2051965725,53.2051965725,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-06,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-07,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-08,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-09,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-10,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-11,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-12,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-13,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-14,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-15,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-16,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-17,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-18,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-19,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-20,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-21,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-22,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-23,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-24,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-25,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-26,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-27,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-02-28,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-01,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-02,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-03,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-04,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-05,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-06,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-07,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-08,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-09,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-10,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-11,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-12,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-13,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-14,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-15,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-16,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-17,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-18,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-19,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-20,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-21,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-22,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-23,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-24,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-25,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-26,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-27,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-28,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-29,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-30,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-03-31,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-01,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-02,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-03,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-04,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-05,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-06,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-07,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-08,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-09,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-10,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-11,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-12,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-13,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-14,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-15,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-16,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-17,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-18,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-19,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-20,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-21,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-22,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-23,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-24,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-25,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-26,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-27,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-28,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-29,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-04-30,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-01,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-02,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-03,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-04,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-05,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-06,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-07,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-08,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-09,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-10,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-11,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-12,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-13,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-14,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-15,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-16,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-17,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-18,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-19,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-20,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-21,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-22,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-23,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-24,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-25,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-26,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-27,0,cycle_216716,cycle_216716,2670.7074896425091552734375,2646.7074896425091552734375,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-29,0,cycle_218601,cycle_218601,92.90271894444444444444444444,68.90271894444444444444444444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-30,0,cycle_218601,cycle_218601,92.90271894444444444444444444,68.90271894444444444444444444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-05-31,0,cycle_218601,cycle_218601,92.90271894444444444444444444,68.90271894444444444444444444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-05,0,cycle_222539,cycle_222539,161.6652448080711534288194444,137.6652448080711534288194444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-06,0,cycle_222539,cycle_222539,161.6652448080711534288194444,137.6652448080711534288194444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-07,0,cycle_222539,cycle_222539,161.6652448080711534288194444,137.6652448080711534288194444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-08,0,cycle_222539,cycle_222539,161.6652448080711534288194444,137.6652448080711534288194444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-09,0,cycle_222539,cycle_222539,161.6652448080711534288194444,137.6652448080711534288194444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-10,0,cycle_222539,cycle_222539,161.6652448080711534288194444,137.6652448080711534288194444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-13,0,cycle_224156,cycle_224156,143.2942676627777777777777778,119.2942676627777777777777778,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-14,0,cycle_224156,cycle_224156,143.2942676627777777777777778,119.2942676627777777777777778,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-15,0,cycle_224156,cycle_224156,143.2942676627777777777777778,119.2942676627777777777777778,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-16,0,cycle_224156,cycle_224156,143.2942676627777777777777778,119.2942676627777777777777778,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-17,0,cycle_224156,cycle_224156,143.2942676627777777777777778,119.2942676627777777777777778,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-19,0,cycle_226457,cycle_226457,43.92257409139817979600694444,19.92257409139817979600694444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-06-24,0,FLAT_NO_COMPLETED_CYCLE,,,,,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-04,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-05,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-06,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-07,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-08,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-09,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-10,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-11,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-12,0,cycle_277297,cycle_277297,248.7527567988895670572916667,224.7527567988895670572916667,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-15,0,cycle_278821,cycle_278821,145.9155418830571153428819444,121.9155418830571153428819444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-16,0,cycle_278821,cycle_278821,145.9155418830571153428819444,121.9155418830571153428819444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-17,0,cycle_278821,cycle_278821,145.9155418830571153428819444,121.9155418830571153428819444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-18,0,cycle_278821,cycle_278821,145.9155418830571153428819444,121.9155418830571153428819444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-07-19,0,cycle_278821,cycle_278821,145.9155418830571153428819444,121.9155418830571153428819444,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-04,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-05,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-06,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-07,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-08,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-09,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-10,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-11,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-12,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-13,0,cycle_331849,cycle_331849,259.6959685292013888888888889,235.6959685292013888888888889,False,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-18,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-19,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-20,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-21,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-22,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-23,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-24,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-25,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-26,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
